"mean","std","rms","max","min","acosxy","acosyz","acosxz","label"
9.73969820902273,0.0538792825320305,9.90401611259622,9.54194546146508,3.12084895645764,3.05830441793331,0.0686740291389022,3.09818789904789,1
9.74310610863689,0.0432189306164544,9.85853515522284,9.62032602252894,3.12139489790012,3.09214890293227,0.0364909509510007,3.10895873213835,1
9.74107450891829,0.0409290361723381,9.87163052020613,9.62924522268357,3.12106944955063,3.11742666107316,0.019194092546413,3.12113132285407,1
9.74124186160253,0.0624985457886455,9.93630546673987,9.46091582452187,3.12109625958613,3.06990301392792,0.0416563303005091,3.10161678529365,1
9.73856293856859,0.184827628477303,10.4677868707296,8.44194814173756,3.12066706628064,2.98930553768106,0.117115188850706,3.06652547142668,1
9.74454155734565,0.196369729712505,10.4677868707296,8.44194814173756,3.12162482648791,2.9945480538038,0.11829506219385,3.07148941278253,1
9.74263109666052,0.109662718881065,10.0456683116883,9.35426539979333,3.1213188072769,3.05420275465572,0.0593839716297788,3.09290729120951,1
9.73766476380802,0.0945783982889943,9.97594862197095,9.45083264310275,3.12052315546737,3.02589069452397,0.0983882200504739,3.06645024983048,1
9.72965602175104,0.0833642286060058,9.97594862197095,9.4619476807201,3.11923965442719,3.00814352868648,0.120951355091645,3.07794413708168,1
9.72265175442414,0.0631462370320415,9.87766240670715,9.49582751370106,3.1181166999367,3.03967047299835,0.0902656382856932,3.10994548254876,1
9.73739853410467,0.0464613322064584,9.86683022608289,9.58276692752376,3.12048049731202,3.08660835378523,0.0332891627829445,3.09417556385225,1
9.74304873371049,0.0348740283577084,9.82221475321611,9.62128400812314,3.1213857072958,3.10820726515519,0.0222671238205653,3.11843229796193,1
9.73732453934962,0.0366667982747576,9.85330597836589,9.62450554441806,3.12046864098161,3.11280523556145,0.0197618365103154,3.11879073126377,1
9.73655437322622,0.0468705458534196,9.85330597836589,9.54870032029364,3.12034523301929,3.1069169521374,0.0236565202156844,3.11911595109663,1
9.7395470534667,0.0433968194217705,9.83982294744595,9.54870032029364,3.12082473930637,3.10824861538389,0.0226952092014593,3.11655473920687,1
9.74236514429706,0.0353501598894003,9.91049629017038,9.63914091253216,3.12127620442297,3.11533774214858,0.0164018580444884,3.11935266300818,1
9.74112039870714,0.0544898737581681,9.91049629017038,9.50745910485618,3.12107680115487,3.07559019713805,0.0621439584852408,3.10864887308867,1
9.73724204965581,0.0583156168070803,9.90331695857858,9.50745910485618,3.12045542343675,3.03093525514645,0.0738518295445471,3.07387719929512,1
9.73808350814194,0.0692349549627863,9.97793879600349,9.43180244220834,3.12059024995944,3.04244112317846,0.051962079107945,3.07691328237241,1
9.73602759119799,0.0849506837766827,9.97793879600349,9.43180244220834,3.1202608210209,3.08748002659459,0.0448791126853803,3.10763254238738,1
9.73247201615053,0.0734455995788512,9.95587750062177,9.49793789801553,3.11969101292909,3.08381290307961,0.0347179890045348,3.10078173954387,1
9.73638596226363,0.060644402860554,9.92169695954724,9.54446378985077,3.12031824695232,3.08153261688687,0.0378838658122143,3.10418690778616,1
9.7392997721824,0.066708268742173,9.92172467574163,9.5627234813736,3.12078512111654,3.08033684366162,0.0462615772671049,3.10857195747061,1
9.74000144920365,0.0691334754802972,9.92172467574163,9.5627234813736,3.12089753904284,3.05663723223397,0.056229522390865,3.09235035696877,1
9.73828866201012,0.0626126126886088,9.91349364477798,9.54900769193271,3.12062312079016,3.04617845550184,0.0705219885245574,3.10280534035052,1
9.7336657371394,0.0486707726017159,9.88529240507068,9.54900769193271,3.11988232745073,3.06939492593006,0.0594256235819918,3.10980749323246,1
9.73264859400542,0.0582574136400478,9.98344356847834,9.50334349440868,3.1197193133366,3.07951548882944,0.0499884179357906,3.10747483711069,1
9.73967906888451,0.0606314372512378,9.98344356847834,9.50334349440868,3.12084588996069,3.06918291345347,0.0520541726045501,3.10307397110125,1
9.74183855110643,0.0794002134800777,10.2185920698058,9.35625059377727,3.12119184785339,3.08035808912769,0.050552416758211,3.11213095109926,1
9.73071315712836,0.150808372127702,10.3182876720758,8.91512769635052,3.11940910384136,3.00011713650053,0.0931598612270708,3.0628836381806,1
9.73471187286154,0.14697672232288,10.3182876720758,8.91512769635052,3.12004997922494,3.01302238473072,0.0913185474659656,3.07152463717137,1
9.74333426705542,0.0710629711930588,9.99213962996905,9.45654759862521,3.12143144519553,3.0742809638566,0.045640863851492,3.08680318914986,1
9.74082502245485,0.0501940249882266,9.90751573367312,9.58807284477403,3.12102948118964,3.08322210413624,0.0411163774830926,3.09975530327928,1
9.73849248421554,0.0640625350590601,9.92145178227394,9.55178302413055,3.120655777912,3.08047933386642,0.045822187904387,3.0962758012072,1
9.73602828334211,0.0652904406358949,9.92465897601618,9.55178302413055,3.12026093193215,3.06873322937932,0.0495317749900709,3.09009976967124,1
9.73490496355577,0.148544880076557,10.1708614501019,9.21456502915145,3.12008092259732,3.03300279471235,0.072215939198616,3.07511241449325,1
9.73250742934576,0.172855270773623,10.1708614501019,9.21456502915145,3.11969668867756,2.98459551384954,0.113487559136704,3.07076741991893,1
9.73058705687867,0.103055793891273,10.1332434469097,9.39806835599355,3.11938889157455,3.0270938864762,0.0966640093146507,3.09756105632298,1
9.73147889711307,0.0426663103694709,9.8474257631253,9.60696965708147,3.11953183941326,3.09226693351724,0.0332450296157674,3.10364028457399,1
9.73123669065605,0.0423419636555791,9.8474257631253,9.59529666973196,3.11949301820922,3.09609678247355,0.0284208868733093,3.10465321677981,1
9.73937534736942,0.114921586221872,10.1877334233396,9.37794323337294,3.12079722945427,2.86120317552677,0.182559866304668,2.95667847418556,1
9.74439369996965,0.127337272482635,10.1877334233396,9.37794323337294,3.12160114363921,2.68899916870802,0.129845354460589,2.75906724989222,1
9.73712166239582,0.0704809771436474,9.92118832934654,9.50352287452067,3.12043613336274,3.00542044562747,0.0519917191362182,3.010860525222,1
9.73352292899421,0.0479304640226661,9.84755174912459,9.58004815816449,3.11985944058289,3.06564758711204,0.0286566184462465,3.07566990696372,1
9.73645281946988,0.0762304678169708,10.0070529087977,9.49115595577339,3.12032896013704,3.02114062637313,0.0379309034367948,3.04293740346761,1
9.73924445794638,0.0890789992767264,10.0070529087977,9.49115595577339,3.12077625887316,3.00108007949818,0.0531721149465225,3.03312544471141,1
9.73631849372333,0.0749110141453051,9.95491417994596,9.55566161235378,3.12030743577028,3.01889107668298,0.0534353274951813,3.04362184198003,1
9.73549149544131,0.114060866245554,10.2141081618241,9.33141272349322,3.12017491423819,3.03130355003457,0.0458146704386116,3.03463082335788,1
9.73398021118055,0.117959499447997,10.2141081618241,9.33141272349322,3.11993272542543,3.00238485182076,0.0483850890700089,3.01134841079111,1
9.73501994787944,0.0708372871965328,9.91915941286167,9.53439824316235,3.12009934903994,3.02619676649384,0.0612908965315601,3.0538211701582,1
9.73794487589374,0.0524238554470051,9.89545985829685,9.57426364167261,3.12056803737617,3.04999575274439,0.0498681300165926,3.06790908237001,1
9.74036266689604,0.0382654849296915,9.87454718623952,9.63591454335635,3.12095540930915,3.05468611570528,0.0174921659903236,3.06487628327789,1
9.74334681313493,0.0388330075469133,9.87454718623952,9.62989281409732,3.12143345486251,3.07381174660636,0.0161448827464042,3.08136130790196,1
9.7409078717219,0.0587555644451694,9.91847901241223,9.53148267101167,3.12104275390804,3.06929698512129,0.0210012908627241,3.07347507989398,1
9.73666128540113,0.070294362436403,9.91847901241223,9.53148267101167,3.120362364438,3.04088049635283,0.0431060939483954,3.05046075563,1
9.73456458528678,0.0537440924878906,9.88755615968587,9.53589775072144,3.12002637573575,3.04635407014369,0.0446686031636101,3.05768176279319,1
9.73705343112039,0.0381506108311274,9.8601304971659,9.64241359556406,3.1204252003726,3.0890166956801,0.0305282413584507,3.09358232848387,1
9.73845994249652,0.0369249713753295,9.8601304971659,9.63978304330502,3.12065056398446,3.08992691272968,0.0305692750765909,3.0963755616274,1
9.73930926002546,0.03073014261611,9.82013208114028,9.63978304330502,3.12078664122132,3.09016036519782,0.0247583248640903,3.10205102648789,1
9.74150593044175,0.0324948236801403,9.82388059327197,9.62139808695003,3.12113856315956,3.09935968233296,0.0152326280974673,3.09923565431907,1
9.73886546295022,0.0581639101350931,9.91488681225191,9.51481589011877,3.12071553701234,3.07700729015798,0.0599441389304039,3.04627019582461,1
9.73478390499279,0.113301525251049,10.065246968673,9.28917127904818,3.12006152262945,3.0245603944803,0.0796179605339831,3.00792326663859,1
9.7364159961553,0.335863238775999,10.8878310377963,8.73580156708781,3.12032305958138,2.89614308303922,0.108112365748738,2.88440356194802,1
9.73612278388837,0.371295334636311,10.8878310377963,8.73580156708781,3.12027607494727,2.90076654632593,0.13643017237672,2.87205935319626,1
9.72245424328617,0.234973801264093,10.6258292148453,9.02890217726327,3.11808502823226,2.87238086393486,0.14402283070444,2.91134627997212,1
9.71952984759361,0.273817362325715,10.6246889613307,8.92661637640018,3.11761605198485,2.83391991239791,0.153616580529649,2.90904539753576,1
9.73623008414626,0.263213298947911,10.6246889613307,8.92661637640018,3.12029326893263,2.7727110677738,0.147285165518068,2.83911405155214,1
9.74761291689286,0.153249250008048,10.2125097713684,9.32961371279432,3.12211673658959,2.95139115641709,0.113110240550242,3.02143062028518,1
9.73984517379837,0.118865745281105,10.150195416166,9.4245605008169,3.12087250200939,2.95814361520736,0.0985418945088199,3.01856798107022,1
9.73462689451759,0.195224601988622,10.6659524563023,9.2242798478591,3.12003636108902,2.97743382909881,0.0964536196920524,3.01017407732561,1
9.73556894226926,0.195004972796431,10.6659524563023,9.2242798478591,3.12018732486837,2.95735833132494,0.0729920172329853,2.98151452245732,1
9.73472997658839,0.0996512560601289,10.0855230828422,9.46210289096253,3.12005288041539,3.00725435316353,0.0532173155393149,3.02826493008931,1
9.7364283897405,0.103749204675347,10.0855230828422,9.30811896090644,3.12032504552659,2.96334836698713,0.0653797749505721,2.97201481278436,1
9.73854162408251,0.0912038489655636,9.97245437958453,9.30811896090644,3.12066365122589,3.0049474595414,0.0552057421522934,3.0117890301568,1
9.73896190879212,0.063662206476815,9.94810880152444,9.48036562769507,3.12073098949463,3.02385751648696,0.0380818280587583,3.01865580096434,1
9.73733814216832,0.0503141060688355,9.87377140259358,9.58349366015084,3.12047082059235,2.98209511199271,0.0265575590579401,2.98594050492973,1
9.73790866958658,0.0809113174615103,10.0181731534729,9.42729002496199,3.12056223613415,3.00183531693728,0.0481826978211401,3.03367140658477,1
9.74258317239689,0.134183997347121,10.2449368575114,9.13386933302924,3.12131113034201,2.90771079278119,0.0752306833849295,2.93623936087139,1
9.74575661737321,0.123710751299366,10.2449368575114,9.13386933302924,3.12181944022604,2.89271383837676,0.0740894155174226,2.92060517782615,1
9.74154080842193,0.0603331111354859,9.91786484591951,9.55249324707342,3.12114415053549,2.9893041962048,0.0487438076760673,3.0094359465498,1
9.73834431615683,0.039542250106016,9.87749588428746,9.6162688938691,3.12063203793027,3.07349703197055,0.0317289527955051,3.06919644066594,1
9.73437886576685,0.0330650532264729,9.81097495013718,9.61706883047835,3.11999661310182,3.09534544573497,0.0215140387470623,3.09871063712497,1
9.73061084630908,0.0350636159709814,9.8390959127146,9.61706883047835,3.11939270472781,3.08819621285629,0.0156686693770557,3.09150457292005,1
9.7266786260745,0.0582607096297547,9.91151423906712,9.53506577894466,3.11876235485721,2.98870120253932,0.0718208161245687,3.04708022250757,1
9.72796003910511,0.0634459362578673,9.91151423906712,9.53506577894466,3.11896778423649,2.97961012629908,0.0719566782969408,3.03231160897274,1
9.73329881238381,0.0453094092783058,9.85993132599265,9.59851596522867,3.11982352263454,3.06715427976755,0.0200784905809896,3.0681000546814,1
9.73192465825702,0.0483998913528832,9.88224858399952,9.51165911266626,3.11960328539656,3.07738555840685,0.0236435707410542,3.09094366700247,1
9.73212352696777,0.0523849564523856,9.88224858399952,9.51165911266626,3.11963515927228,3.07810166764277,0.0230828931278657,3.08728100862876,1
9.73401766200418,0.0407722076839874,9.87541983541041,9.61974351029813,3.11993872728363,3.08199742208191,0.0269495502988474,3.09068935029985,1
9.73354031095016,0.0391562840528834,9.86169828814851,9.60922149480584,3.11986222627701,3.08423256430505,0.0206215011933999,3.08847571268048,1
9.73407171537747,0.0393793746407082,9.86169828814851,9.60922149480584,3.11994738984129,3.07977277283342,0.0130522934232767,3.08396969223883,1
9.73405523662436,0.0358842788509924,9.83868109718082,9.63695640758685,3.11994474896982,3.0903392592029,0.0126183662501779,3.09594209143416,1
9.73492722546452,0.0486975658159931,9.88164091998574,9.58945902997478,3.12008449011634,3.07569760904721,0.0156408594188011,3.07813227374823,1
9.73884498137129,0.0569164273222554,9.89015313229299,9.58945902997478,3.12071225545889,3.02929442233777,0.0271708411101157,3.02502649784834,1
9.73917753243103,0.0565235363227122,9.92698251777649,9.58887957549207,3.12076553627969,3.02427530152103,0.0278981466544478,3.02342744947811,1
9.73886091850402,0.0467443885620993,9.92698251777649,9.58887957549207,3.1207148089026,3.031904111207,0.0249631446524255,3.04895033699944,1
9.73870646629183,0.0402200188523626,9.84139400159413,9.58777975493404,3.12069006251692,3.09393349811774,0.019289548832497,3.09824608497612,1
9.73924328061423,0.0645319184208634,10.0889967407039,9.4853760403767,3.12077607024507,3.05751343112016,0.0282245119625461,3.07349741307059,1
9.74350462662432,0.23438546050466,10.7605040732998,8.79891767091228,3.12145873376925,2.95373620865329,0.0826351912589081,2.98692210962139,1
9.72928728658699,0.334567261186071,10.7605040732998,8.74660324380323,3.11918054728914,2.79380948024939,0.170522785517993,2.82305031313745,1
9.7187066086084,0.469964345831325,11.2036197410339,8.36500995396925,3.11748401898204,2.4077572234075,0.434486254534186,2.74774712108991,1
9.70379173789034,0.412963368720863,11.2036197410339,8.36500995396925,3.1150909678355,2.64560232818146,0.526243550706189,3.00256126771132,1
9.67781123337489,0.124873805015479,10.3454472115319,9.39496391417994,3.11091806921605,2.73947862180717,0.364255303406506,3.02252329926684,1
9.66221194146732,0.236016433740343,10.3977756021874,8.60188695437183,3.10840987346703,2.73489981262264,0.366191361658606,3.01705042048863,1
9.69356136254809,0.290878042913069,10.7554877015073,8.60188695437183,3.11344846794484,2.64560281893152,0.398626119570728,2.95996657272876,1
9.70687697603517,0.195078902467034,10.7554877015073,9.3832521361011,3.11558613683447,2.72867941623666,0.398674207903452,3.00906147798384,1
9.67666197946237,0.126867716468284,10.1372615635372,9.24168318361428,3.11073335074904,2.82676295442238,0.293168063081247,3.09172143617297,1
9.69669932427437,0.187509088925044,10.3487310221535,9.22357304728421,3.11395236384155,2.79663716900505,0.334626665043998,3.06968779163209,1
9.70267224581463,0.191213316580758,10.3487310221535,9.0331626714869,3.11491127414805,2.80172323755051,0.32957095924382,3.08527164089007,1
9.67975564004969,0.132303681673887,10.1980625904514,9.0331626714869,3.11123056684163,2.87743109256786,0.253931561235955,3.09628696096302,1
9.67714849315083,0.0788067308662513,9.92342030680509,9.40425343465901,3.11081154896127,2.95941594345007,0.164467605579904,3.09602331150056,1
9.67672402839259,0.0927440953706593,9.92342030680509,9.18337355227227,3.11074332409355,2.97975346212973,0.15597794086957,3.10321177502609,1
9.67806213439405,0.0990577855768433,9.95562866307999,9.18337355227227,3.11095839483495,2.89861220556187,0.231849616078765,3.09965540334172,1
9.68731364725429,0.123970769740314,10.1528829119507,9.24479366288753,3.11244496292775,2.9294238454789,0.208263700238458,3.10034502549312,1
9.68360537891367,0.229455116302474,10.3428313635002,8.59967407120316,3.11184918961599,2.88136355233085,0.2488311574738,3.07559692625496,1
9.68263659335964,0.243576311193457,10.3428313635002,8.59967407120316,3.11169352497312,2.69411019496498,0.44680705803989,3.05718426600659,1
9.68842944700829,0.179329550107185,10.1461641925194,9.26822136573621,3.1126242058765,2.56538897888912,0.548219900850225,3.03617366116407,1
9.67693373804176,0.178613507685051,10.2026252693136,9.27796819435548,3.11077703123219,2.60689508770961,0.485723939062336,3.02285946357199,1
9.69756976278936,0.233611312235156,10.2026252693136,9.07690282021585,3.11409212496826,2.44303312870565,0.632321135802467,3.00692725633103,1
9.69718573899871,0.22238165505905,10.1841625918603,9.07690282021585,3.11403046532925,2.41515434083622,0.64770664216576,3.00432494685145,1
9.67861766497855,0.156394117541076,10.1443154227182,9.2718181269649,3.11104767963761,2.44627041170851,0.612763443428232,3.03023481046689,1
9.70108707091074,0.134297147552754,10.1443154227182,9.37561501085786,3.11465681430727,2.18519959423625,0.916216261593428,3.03464222481178,1
9.71951597239159,0.11314591427083,10.1164353178829,9.44786253774998,3.11761382669368,2.35553525977418,0.687048087663692,3.0126029989893,1
9.73068676824771,0.150673416228656,10.060046941557,9.34626684523431,3.11940487405013,2.9709039153686,0.175084722103832,3.04206542249009,1
9.73345526279306,0.155527019391714,10.060046941557,9.34626684523431,3.119848596133,2.95706323105407,0.181507274156769,3.02292105181,1
9.73950471012372,0.10184576521363,9.99725954036881,9.4163878743732,3.12081795530014,3.019389927223,0.0925765791589149,3.052792778627,1
9.73890904206007,0.133732157593651,10.4434139841473,9.3694012892899,3.12072251923494,3.03426977388548,0.0569615137215782,3.05291564539546,1
9.7419379493595,0.144698041322211,10.4434139841473,9.3694012892899,3.12120777093732,3.0294735640608,0.0624300185864789,3.05141233739284,1
9.74821614219617,0.0815316624461496,10.0264592876939,9.43311515760974,3.1222133402758,3.07757695002838,0.0372404005841189,3.08349021348634,1
9.74225344591946,0.0540875405057827,9.87946843497132,9.52527890306552,3.12125831130963,3.08547533491711,0.0275485808097831,3.08410393881885,1
9.73998774859639,0.146191868116105,10.3763983845743,9.2669594320679,3.12089534406336,3.01495492790499,0.0812686505556756,3.03667919808822,1
9.7406272314948,0.292757164853744,10.7299090844197,9.05970957096587,3.12099779421498,2.93648025639834,0.18443391250078,2.90117797454495,1
9.73722520972543,0.639831176622965,11.8759978062786,7.59820521787878,3.12045272512266,2.49560452148395,0.288235997270346,2.63410163491415,1
9.7392375364424,0.650617935295533,11.8759978062786,7.59820521787878,3.12077514993349,2.30253186376931,0.590194370850061,2.74323553825079,1
9.72655141517949,0.384707263269067,11.0231210360366,8.73601154396257,3.11874196033906,2.27366414461297,0.846195139388008,2.91964331217042,1
9.70106618259128,0.277991539158358,10.798179677809,8.73601154396257,3.11465346107577,2.43567374060558,0.726387265252526,2.96236432163537,1
9.6852751525985,0.119735450884414,10.0931460137094,9.43623549635303,3.11211747088674,2.56519145332798,0.601565776219363,3.01126987796204,1
9.6807658689377,0.115621348159049,10.064836501248,9.23346177812141,3.11139291458628,2.38025454245476,0.768235893017334,3.05122723360636,1
9.68712615435124,0.112485539195577,10.064836501248,9.23346177812141,3.11241484290755,2.52068917171992,0.649022462835319,3.02516868769955,1
9.682365932452,0.0965046701993267,10.0759522056258,9.3175336178254,3.11165003373644,2.78673893356517,0.30381469132174,3.02769881525541,1
9.67207562187283,0.121999539055386,10.1239526452065,9.3175336178254,3.10999608068448,2.75564607690326,0.335033858452046,3.02265943529893,1
9.67547217114347,0.113512921682841,10.1239526452065,9.33755366825401,3.11054210245473,2.79771420166148,0.317013238766695,3.05578898117129,1
9.68210962583394,0.0815474293602075,10.0698513370864,9.46799965518677,3.11160884846311,2.83862009017944,0.277984528894552,3.06712479515225,1
9.69000557568536,0.156007298065042,10.201848335438,9.20993117111954,3.11287737883865,2.60441819636972,0.411120021046633,2.96109311439609,1
9.68874709865294,0.152430301917672,10.201848335438,9.20993117111954,3.11267523179868,2.58760458953427,0.614540638310935,2.97021253521983,1
9.68295737089797,0.0851101405125534,9.97957070035476,9.41819386171152,3.11174506842993,2.53195075814566,0.646026829621775,3.06368159243967,1
9.96026642635207,0.162021393546368,10.5056046269881,9.36038176833466,3.1559889775397,0.472705929582497,0.459779966462585,0.0796622034170341,2
9.96319908326691,0.0653704762577512,10.2125273995875,9.65390639351708,3.15645356108195,0.0856974037717548,0.0868748397533265,0.0185002816388205,2
9.96207486550782,0.0752457680822668,10.4176382422853,9.7223644459869,3.15627547364102,0.231437388668422,0.210322668341659,0.0466952329804562,2
9.96077307039185,0.116508760036234,10.4176382422853,9.57480479858515,3.15606924359905,0.385697129103826,0.3429178398006,0.0779345941100161,2
9.96079527929731,0.097879926041927,10.2687934311259,9.57480479858515,3.15607276204103,0.316644265410085,0.286810243056824,0.0609440750341564,2
9.9590923691599,0.0371977835739408,10.1021968517014,9.84985170776566,3.15580296741731,0.1053208166423,0.104576463684715,0.0129788812498784,2
9.95791806742614,0.0277125630817288,10.0314020448014,9.8871384785504,3.15561690758339,0.044374592722824,0.0414138917468265,0.01019527579036,2
9.95915970319631,0.0489128124077464,10.1069302638247,9.81499810785617,3.15581363568832,0.0548251775899547,0.0518662923465889,0.0146100823162094,2
9.96346792234475,0.0552329410600879,10.1069302638247,9.81499810785617,3.1564961464169,0.0740518578443009,0.0723980637353395,0.0183223312783716,2
9.96782750562935,0.0452361782242305,10.0942134510452,9.86035836582014,3.15718664409144,0.175480329754893,0.170150764113864,0.0216716400085643,2
9.96886292207212,0.0654665255738342,10.1522735703649,9.7709062177508,3.15735061753872,0.19997186636805,0.198158846787062,0.0268870510259596,2
9.9718771435436,0.066751089249133,10.1522735703649,9.7709062177508,3.15782791544182,0.145997222334838,0.147588288124415,0.0222895389771944,2
9.97185711924214,0.0473721058092749,10.0811849292699,9.83974835383875,3.15782474485874,0.112504699499106,0.11195564755816,0.0195318796766871,2
9.97047968850564,0.0435350858624344,10.094667021376,9.83974835383875,3.15760663929275,0.0770591777927369,0.0707077835257965,0.021120446420651,2
9.96986410139902,0.0461489358811936,10.1134975716697,9.85555807805553,3.15750916093667,0.0745949923550001,0.0679832777363662,0.0220799278786301,2
9.9676053630771,0.0421179089934543,10.1134975716697,9.85555807805553,3.15715146343616,0.0704901291642928,0.0665096372857605,0.0179446522198264,2
9.97001875368632,0.0308501559806842,10.0693827349248,9.88252659221228,3.15753365044402,0.0554676886345351,0.0516871361120591,0.0189532518699503,2
9.95826471328056,0.14541551272678,10.5391659539799,9.1214699088237,3.15567183231726,0.245371612020224,0.205378705618646,0.0698187587033986,2
9.97586355806203,0.239638958073574,10.5632998882905,9.1214699088237,3.15845904802675,0.50643622904404,0.510824973298163,0.102319711690884,2
9.99139842793769,0.218920712954152,10.5632998882905,9.39084478564182,3.16091733962432,0.58019245309682,0.583609370941253,0.103943498686294,2
9.98946750673138,0.332556618732734,11.3548019547199,8.54700386689885,3.16061188802602,0.344826628621508,0.377159333654878,0.158173594855647,2
10.0015740665496,0.322691883439864,11.3548019547199,8.54700386689885,3.1625265321495,0.214943428198156,0.238413421626613,0.131697031618544,2
9.99394095850929,0.07715942341263,10.4206443455364,9.6940514667932,3.16131949643014,0.0861687166276369,0.0860967508379749,0.0391505213671668,2
9.98686351315614,0.0326866062726189,10.0672420243802,9.91160129408189,3.1601999166439,0.0641200118161281,0.0605178749763168,0.0193049153319527,2
9.9852287954784,0.0361534129780013,10.0755009890462,9.89730412752824,3.15994126456148,0.0703761749689336,0.0692793483800666,0.0170551524175081,2
9.98362919662373,0.0412524484322593,10.0920686317213,9.86381327435884,3.15968814863488,0.0785902859646335,0.0763684361271561,0.0218368755725997,2
9.98514462402903,0.0391790412844591,10.0920686317213,9.86381327435884,3.15992794601855,0.0758265377480679,0.0707128489787539,0.0213873755899802,2
9.98843517888917,0.032220716368054,10.0644624998161,9.90022251620037,3.16044857241645,0.0661000724445527,0.0643422889034403,0.0147807550685567,2
9.98909900688287,0.0314469007328148,10.0731164609011,9.90022251620037,3.16055359183844,0.0577148354478287,0.054182320602289,0.0129878259405058,2
9.98867608743902,0.0413897911030642,10.1037486742625,9.83103416286293,3.1604866852178,0.0813011331665102,0.0722118754985025,0.017940333210784,2
9.99725025416577,0.266471642465011,10.9711381567095,9.03996252886099,3.16184285728525,0.675917037396414,0.628124648860649,0.139850212036383,2
10.0078964782431,0.31065610443154,10.9711381567095,9.03996252886099,3.16352595662547,0.523121378462651,0.488760170359907,0.167761018699437,2
10.008156315494,0.178218665190737,10.5697319884626,9.5440800031997,3.16356702402431,0.25335152217484,0.215275366606722,0.113775429897448,2
10.0054525160011,0.082793033712792,10.2845503603083,9.75684865302048,3.16313966115964,0.136508902364965,0.13396297444533,0.0301061754819061,2
10.0018075809703,0.0587908273968366,10.1394183486744,9.84965639081006,3.16256345090029,0.0651113601718609,0.0638648610567268,0.0244441804265366,2
10.0004919527598,0.0468836180243107,10.1179402649942,9.86533355958381,3.16235544377285,0.0500523323293468,0.0476899896083554,0.0225184648254443,2
10.0100131019747,0.0649530040343946,10.354685524466,9.8141572249258,3.16386047447967,0.048080201631597,0.0546469436106018,0.0329391896885349,2
10.0186651437779,0.196545074922168,10.6288709452246,9.2464201065579,3.16522750268885,0.0910893129262153,0.126261853836632,0.124658999599664,2
10.017633066284,0.232743102768504,10.7950154531105,9.2464201065579,3.1650644647912,0.116374704643972,0.131142084159373,0.112662866399036,2
10.0124633672731,0.146740969221683,10.7950154531105,9.42681353662309,3.16424767792806,0.105098800149736,0.113404239679223,0.0702246819390528,2
10.0255137275904,0.269380651000701,11.1624698776347,8.83939763845646,3.166309164878,0.137151693870519,0.176870818481927,0.164748786736004,2
10.0231386675001,0.274996363614205,11.1624698776347,8.83939763845646,3.16593409083324,0.144823601694935,0.175164260513384,0.168378890101647,2
10.0118850333518,0.0816070442000744,10.2561480660224,9.73260391731227,3.16415629091735,0.0869196961074545,0.0963182277101281,0.0470106677939455,2
10.01577920135,0.0501900785454557,10.2028914921679,9.85604175572423,3.16477158754783,0.056423982154207,0.0574283810649575,0.0248121497376848,2
10.0109103610117,0.11089591229908,10.6487415284671,9.47359214589057,3.16400226943846,0.0593998653971543,0.0648291275853515,0.0249539121044263,2
10.0144642548519,0.136570315206103,10.6487415284671,9.47359214589057,3.1645638332718,0.0629921576734194,0.0719504405844992,0.0378833718523991,2
10.0171982108504,0.0954641057388992,10.4939302425531,9.7003975800944,3.16499576790402,0.0473689651009101,0.0495670796252639,0.0380522789384203,2
